shipment_id,carrier_name,truck_type,distance_km,weight_tons,volume_m3,delivery_time_days,priority_level,origin_country,destination_country,fuel_price_eur_l,cost_eur
9302,DPD,Fridge,1186,3.2,34.5,5,Standard,Belgium,Poland,1.79,2105.17
9303,Maersk,Box,371,24.1,86.3,1,Express,Poland,Poland,1.72,2586.54
9304,DPD,Tautliner,1160,6.2,78.1,3,Standard,Netherlands,Italy,1.63,2335.61
9305,DHL,Tautliner,1889,5.7,54.7,6,Express,Italy,Austria,1.83,3936.92
9306,Maersk,Fridge,2490,22.3,68.1,1,Standard,Italy,Italy,1.62,5244.76
9307,Kuehne+Nagel,Tautliner,2493,24.2,98.5,2,Standard,Germany,France,1.68,4974.68
9308,Maersk,Box,2380,17.7,42.8,2,Express,Belgium,Austria,1.68,5031.71
9309,DPD,Tautliner,1089,3.9,57.4,3,Express,Czechia,Poland,1.77,2860.67
9310,DB Schenker,Box,1004,12.7,55.7,6,Standard,Austria,Portugal,1.75,2177.27
9311,Kuehne+Nagel,Box,2414,20.6,93.9,6,Standard,Portugal,Germany,1.68,4537.01
9312,DPD,Fridge,843,14.7,38.4,4,Express,Belgium,Portugal,1.73,2753.51
9313,Kuehne+Nagel,Tautliner,1010,4.2,98.7,3,Standard,Poland,France,1.73,2100.61
9314,Maersk,Fridge,1985,5.1,33.9,5,Standard,Belgium,Italy,1.77,3408.8
9315,DHL,Fridge,1845,21.7,15.3,6,Standard,France,Poland,1.87,4768.65
9316,DPD,Fridge,2223,13.6,23.2,4,Standard,Italy,France,1.64,4301.53
9317,DB Schenker,Box,346,17.9,45.5,3,Standard,Germany,Austria,1.77,1679.73
9318,Maersk,Box,1951,10.0,66.7,3,Standard,Netherlands,Poland,1.61,3284.19
9319,DPD,Box,2460,13.8,54.1,5,Standard,Belgium,Czechia,1.81,4206.62
9320,DB Schenker,Box,675,24.5,40.7,5,Express,Belgium,Netherlands,1.79,3152.71
9321,DPD,Tautliner,1715,8.9,58.4,1,Standard,France,Italy,1.81,3087.54
9322,Maersk,Tautliner,2490,17.2,84.7,2,Express,Germany,Portugal,1.74,6366.32
9323,DPD,Box,1305,5.1,84.7,3,Express,Austria,Poland,1.66,3234.37
9324,Kuehne+Nagel,Box,1083,3.9,74.0,1,Express,Spain,Italy,1.73,2926.87
9325,Maersk,Tautliner,1023,19.8,95.5,4,Standard,Portugal,Poland,1.61,3057.76
9326,DPD,Fridge,391,21.3,61.1,4,Standard,Poland,Italy,1.71,2442.69
9327,DHL,Fridge,2201,17.0,5.7,2,Standard,Belgium,Belgium,1.85,4587.45
9328,DPD,Box,1479,4.8,32.6,4,Standard,Czechia,Germany,1.7,2305.96
9329,Kuehne+Nagel,Fridge,121,6.8,36.2,2,Express,Italy,Spain,1.78,1443.58
9330,DB Schenker,Box,1415,22.9,57.0,4,Standard,Poland,Poland,1.68,2837.64
9331,DB Schenker,Box,1152,7.9,91.0,4,Express,Czechia,Belgium,1.64,3087.51
9332,DB Schenker,Box,2061,20.7,84.6,3,Standard,Germany,Netherlands,1.76,3742.9
9333,DHL,Tautliner,2307,7.9,27.1,5,Standard,Portugal,Belgium,1.61,3277.8
9334,Kuehne+Nagel,Fridge,1009,23.5,54.3,3,Standard,Czechia,Austria,1.87,4281.2
9335,Maersk,Tautliner,629,22.9,67.6,1,Standard,Portugal,Germany,1.83,2934.5
9336,DB Schenker,Fridge,200,2.0,98.8,5,Standard,Czechia,Italy,1.9,1694.38
9337,Kuehne+Nagel,Tautliner,1413,19.5,8.0,3,Standard,Poland,Germany,1.9,3676.51
9338,DPD,Tautliner,2490,5.1,49.1,5,Express,Czechia,Portugal,1.82,4992.89
9339,DHL,Box,2051,6.2,98.9,5,Express,Spain,Spain,1.83,4486.03
9340,Kuehne+Nagel,Box,2001,12.0,97.8,5,Standard,Portugal,France,1.76,3527.52
9341,Kuehne+Nagel,Tautliner,678,14.8,36.4,4,Standard,Portugal,Netherlands,1.67,1733.38
9342,Maersk,Fridge,1314,8.8,5.0,5,Standard,Czechia,France,1.84,2954.74
9343,Kuehne+Nagel,Fridge,889,14.8,60.7,4,Standard,Netherlands,Austria,1.68,2841.89
9344,Maersk,Box,1466,5.1,87.4,6,Standard,Belgium,Spain,1.79,2526.52
9345,DHL,Box,2272,1.5,35.8,5,Standard,Austria,Netherlands,1.82,2857.36
9346,DHL,Fridge,1731,14.7,93.8,4,Standard,Portugal,Portugal,1.77,4905.94
9347,DPD,Fridge,1483,13.4,36.6,5,Standard,Austria,France,1.8,3502.86
9348,Maersk,Fridge,602,17.6,63.0,1,Express,Germany,Netherlands,1.69,3289.32
9349,Maersk,Box,272,16.6,73.6,3,Standard,Portugal,Spain,1.83,1646.57
9350,DB Schenker,Fridge,986,22.5,37.8,6,Standard,Belgium,Italy,1.88,3586.07
9351,DB Schenker,Box,1517,12.0,38.5,5,Express,France,Germany,1.75,3227.27
9352,DPD,Tautliner,2267,1.2,49.6,1,Express,Czechia,Belgium,1.64,4084.86
9353,DHL,Tautliner,372,16.1,84.3,3,Express,Portugal,Austria,1.79,2780.72
9354,DB Schenker,Tautliner,1509,17.2,14.6,2,Standard,Germany,Germany,1.7,2775.66
9355,Kuehne+Nagel,Fridge,957,13.5,65.0,6,Express,Netherlands,Belgium,1.73,4034.17
9356,DHL,Box,2010,17.5,69.3,6,Express,Portugal,Germany,1.65,4296.8
9357,Kuehne+Nagel,Fridge,2057,8.8,58.0,5,Express,Germany,Belgium,1.79,5850.19
9358,Maersk,Box,360,4.6,93.9,2,Standard,France,Spain,1.84,1222.62
9359,DHL,Fridge,1452,16.9,62.2,3,Standard,Austria,Belgium,1.83,4335.22
9360,DPD,Tautliner,1247,6.9,65.3,3,Express,Czechia,Germany,1.9,3580.55
9361,Maersk,Box,1599,12.0,62.0,5,Standard,France,Germany,1.66,2920.22
9362,Maersk,Fridge,377,12.8,73.6,1,Standard,Portugal,Italy,1.87,2503.63
9363,Kuehne+Nagel,Box,2240,12.5,17.9,5,Standard,Portugal,Belgium,1.82,3666.83
9364,Maersk,Box,922,15.4,90.0,1,Standard,Czechia,Italy,1.81,2680.75
9365,DB Schenker,Fridge,2275,1.7,9.0,5,Standard,Poland,Austria,1.81,3995.38
9366,DHL,Fridge,631,24.8,65.9,1,Standard,France,Spain,1.76,3434.42
9367,DB Schenker,Box,266,18.2,63.5,4,Express,Czechia,Portugal,1.71,1964.73
9368,Kuehne+Nagel,Box,930,11.2,24.8,1,Standard,Italy,Austria,1.88,2127.05
9369,Kuehne+Nagel,Tautliner,335,5.6,8.9,1,Standard,Italy,Spain,1.65,794.06
9370,DHL,Box,1155,2.9,18.2,3,Express,Poland,Portugal,1.65,1889.35
9371,Maersk,Tautliner,1354,17.1,30.8,2,Standard,Poland,Netherlands,1.61,2676.09
9372,DPD,Tautliner,290,8.6,88.8,5,Standard,Belgium,Spain,1.82,1639.41
9373,Kuehne+Nagel,Tautliner,712,6.5,86.3,3,Standard,Austria,France,1.87,2800.14
9374,DHL,Box,1631,10.1,11.1,2,Standard,Germany,Portugal,1.66,2227.14
9375,DPD,Tautliner,2402,15.2,32.5,3,Express,Poland,Czechia,1.61,4705.11
9376,Maersk,Box,1823,17.1,89.5,6,Express,Austria,Poland,1.67,4117.88
9377,Kuehne+Nagel,Box,1072,16.5,27.5,3,Standard,Netherlands,Belgium,1.87,2547.22
9378,DHL,Fridge,748,21.7,99.6,5,Standard,Netherlands,Germany,1.6,3428.75
9379,DHL,Box,205,6.3,29.4,6,Standard,France,Poland,1.63,749.58
9380,DHL,Box,1704,16.3,75.2,4,Standard,Germany,Spain,1.61,3201.67
9381,Kuehne+Nagel,Tautliner,291,3.4,44.6,3,Standard,Portugal,Germany,1.88,1209.48
9382,DPD,Box,1102,14.2,17.9,5,Express,Czechia,Italy,1.64,2665.61
9383,DHL,Box,1401,15.0,29.2,1,Standard,Italy,Belgium,1.87,2647.16
9384,Maersk,Fridge,1667,6.2,69.1,2,Standard,Netherlands,France,1.74,3362.65
9385,DHL,Fridge,2322,10.4,37.0,5,Standard,Poland,Poland,1.72,4307.81
9386,DPD,Tautliner,1893,20.9,62.4,4,Standard,Austria,Netherlands,1.73,4087.17
9387,Kuehne+Nagel,Tautliner,734,4.6,24.5,5,Standard,Austria,Netherlands,1.73,1332.24
9388,DHL,Fridge,184,11.4,47.6,5,Standard,Czechia,Germany,1.7,1707.24
9389,DHL,Fridge,2111,23.4,53.7,1,Express,Czechia,Portugal,1.84,7374.63
9390,Maersk,Box,827,13.1,44.2,2,Standard,Czechia,France,1.75,1908.7
9391,Maersk,Tautliner,1160,18.4,23.8,6,Standard,Spain,Portugal,1.9,2698.02
9392,DHL,Tautliner,1787,20.8,48.8,2,Standard,Czechia,Czechia,1.76,3709.04
9393,DHL,Box,1699,5.9,70.8,4,Express,Spain,Czechia,1.85,3880.57
9394,Maersk,Box,169,6.2,96.7,6,Standard,Czechia,Germany,1.82,1481.95
9395,DPD,Tautliner,253,19.2,80.0,6,Express,Belgium,Czechia,1.72,2992.48
9396,DB Schenker,Fridge,1561,19.1,20.3,2,Standard,Czechia,Poland,1.84,3998.04
9397,DB Schenker,Fridge,2418,2.4,30.9,1,Express,Spain,Italy,1.65,5074.73
9398,DHL,Box,2119,8.7,12.5,4,Standard,Austria,Italy,1.66,2388.09
9399,Maersk,Tautliner,1197,10.6,17.9,1,Standard,France,Austria,1.79,2427.31
9400,Kuehne+Nagel,Box,670,20.9,28.8,1,Express,Austria,Austria,1.81,2637.49
9401,Kuehne+Nagel,Fridge,248,11.1,24.0,6,Standard,Italy,Austria,1.79,1032.86
9402,DB Schenker,Fridge,2157,23.2,25.3,5,Standard,Poland,Austria,1.75,4518.44
9403,DPD,Box,2209,24.9,26.9,5,Standard,Netherlands,Italy,1.64,3533.42
9404,DB Schenker,Fridge,1511,19.7,33.6,5,Express,Portugal,Poland,1.71,5059.07
9405,DHL,Tautliner,2018,17.0,16.9,6,Standard,Spain,Germany,1.78,3350.2
9406,DPD,Box,873,10.4,31.4,3,Standard,Netherlands,Italy,1.67,1655.94
9407,Kuehne+Nagel,Box,1853,2.6,70.4,1,Standard,Germany,Poland,1.79,2577.89
9408,Maersk,Box,1971,14.8,27.5,2,Standard,Italy,France,1.67,2864.19
9409,Maersk,Fridge,1673,9.7,21.3,4,Standard,Spain,Austria,1.63,2941.58
9410,DHL,Tautliner,1812,9.4,11.4,3,Standard,Portugal,Spain,1.7,2595.72
9411,DB Schenker,Box,1444,17.5,52.5,5,Standard,Poland,Belgium,1.68,2942.84
9412,DHL,Box,1206,12.1,85.0,6,Standard,France,Portugal,1.84,2776.23
9413,Maersk,Fridge,116,19.1,10.6,3,Express,Belgium,Poland,1.75,2051.33
9414,Kuehne+Nagel,Tautliner,1791,10.6,56.5,6,Standard,Spain,Spain,1.62,3157.98
9415,Maersk,Box,682,4.6,66.8,3,Standard,Netherlands,Austria,1.84,1756.1
9416,DPD,Fridge,354,12.1,61.3,1,Express,Czechia,Italy,1.68,2459.48
9417,Maersk,Box,660,23.8,88.4,1,Standard,Portugal,Portugal,1.77,2751.94
9418,Maersk,Fridge,1515,20.2,87.3,6,Standard,Spain,France,1.76,4588.28
9419,DPD,Tautliner,419,5.9,10.4,2,Standard,Netherlands,Belgium,1.89,933.59
9420,DB Schenker,Fridge,319,10.4,39.3,4,Express,Austria,Netherlands,1.68,2509.33
9421,Maersk,Box,798,23.3,68.7,4,Express,Austria,Spain,1.64,3133.27
9422,DHL,Box,1537,4.0,95.5,5,Express,Belgium,France,1.68,3603.96
9423,Maersk,Fridge,131,7.1,81.4,2,Standard,Italy,Portugal,1.77,1621.54
9424,DHL,Tautliner,814,7.3,21.8,4,Express,Germany,Netherlands,1.67,2322.93
9425,DPD,Tautliner,1139,14.7,31.5,3,Standard,Portugal,Germany,1.7,2234.23
9426,Maersk,Box,508,10.9,77.5,3,Express,Belgium,Netherlands,1.8,2580.57
9427,DPD,Box,2320,2.9,49.8,4,Standard,Italy,Austria,1.63,2611.72
9428,DPD,Fridge,1035,16.1,57.0,3,Standard,Germany,Italy,1.88,3264.42
9429,DB Schenker,Fridge,1227,3.4,62.9,6,Standard,Belgium,Austria,1.76,2975.51
9430,Maersk,Fridge,1440,15.6,14.8,3,Standard,Italy,Belgium,1.75,3393.45
9431,DHL,Tautliner,806,13.2,86.3,6,Standard,Germany,Austria,1.71,2310.3
9432,DHL,Tautliner,882,12.8,87.0,5,Standard,Netherlands,Portugal,1.67,2441.71
9433,Maersk,Box,1304,2.6,49.5,3,Standard,Germany,France,1.75,2236.73
9434,DB Schenker,Box,2279,16.3,64.6,6,Standard,Italy,France,1.75,4169.87
9435,DB Schenker,Box,1278,11.4,67.7,4,Standard,Italy,Germany,1.62,2462.97
9436,DB Schenker,Fridge,1358,10.9,23.0,1,Standard,Belgium,France,1.85,3095.33
9437,DHL,Tautliner,264,15.3,15.7,3,Express,Spain,Italy,1.85,1973.79
9438,DPD,Box,312,15.5,7.0,4,Standard,Poland,Austria,1.73,1016.84
9439,DB Schenker,Box,2048,1.4,91.7,3,Standard,Italy,Italy,1.7,3021.43
9440,DHL,Box,865,4.0,37.8,2,Standard,Poland,Poland,1.75,1360.29
9441,DHL,Box,2304,6.7,13.2,6,Express,Austria,Italy,1.67,3438.0
9442,DPD,Box,1301,17.3,49.3,5,Standard,France,France,1.6,2595.32
9443,Maersk,Box,1919,14.8,12.2,1,Standard,Poland,Czechia,1.71,2878.14
9444,Maersk,Tautliner,744,19.2,13.1,6,Express,Germany,Czechia,1.61,2558.08
9445,DB Schenker,Box,1760,18.8,51.4,3,Standard,Portugal,Spain,1.61,3127.61
9446,DB Schenker,Tautliner,2459,21.5,53.3,4,Standard,Austria,Spain,1.61,4649.13
9447,DPD,Fridge,1955,10.0,60.1,1,Standard,Belgium,Netherlands,1.86,4768.53
9448,DB Schenker,Tautliner,226,9.3,67.3,3,Standard,Poland,Netherlands,1.64,1289.19
9449,DPD,Fridge,476,20.9,68.5,2,Standard,Portugal,Italy,1.68,2717.66
9450,DHL,Tautliner,324,6.7,46.1,4,Standard,Poland,Germany,1.75,1146.0
9451,DB Schenker,Tautliner,596,12.1,66.1,5,Express,Belgium,Poland,1.76,2643.59
9452,DHL,Box,2116,5.7,34.0,3,Standard,Spain,Czechia,1.64,2838.21
9453,Kuehne+Nagel,Tautliner,572,22.9,46.9,4,Standard,Portugal,France,1.87,2665.58
9454,DPD,Tautliner,1988,10.8,42.4,3,Standard,Poland,Netherlands,1.67,3561.47
9455,Kuehne+Nagel,Box,1260,6.1,36.3,5,Standard,Poland,France,1.88,2442.49
9456,DB Schenker,Fridge,316,17.6,27.7,2,Standard,Italy,Belgium,1.68,1815.68
9457,DHL,Box,295,6.9,12.5,6,Express,Czechia,Austria,1.6,768.35
9458,DB Schenker,Box,2348,23.6,53.1,5,Standard,Portugal,Austria,1.89,4582.55
9459,Kuehne+Nagel,Box,465,9.8,56.0,5,Standard,Austria,Germany,1.75,1389.79
9460,DB Schenker,Fridge,1651,17.0,36.9,5,Express,Germany,Portugal,1.86,5612.7
9461,Maersk,Tautliner,1648,9.3,97.7,6,Standard,France,Germany,1.82,3913.53
9462,Kuehne+Nagel,Tautliner,313,20.4,57.9,1,Standard,France,Poland,1.65,2038.43
9463,DB Schenker,Box,2488,22.5,89.5,4,Standard,Germany,Germany,1.85,4945.63
9464,DHL,Box,218,19.9,59.2,3,Standard,Germany,Italy,1.62,1702.18
9465,DB Schenker,Tautliner,1816,21.4,23.0,6,Standard,Spain,Czechia,1.75,3542.38
9466,DHL,Tautliner,941,3.4,97.6,2,Standard,Austria,Spain,1.68,2097.01
9467,Maersk,Tautliner,1772,23.2,89.1,3,Standard,Belgium,Portugal,1.71,4285.76
9468,DB Schenker,Fridge,1302,16.0,49.8,1,Express,Austria,Poland,1.83,5069.97
9469,Maersk,Fridge,1555,21.9,28.1,2,Standard,Poland,Netherlands,1.81,4048.55
9470,Kuehne+Nagel,Box,1843,17.4,26.2,1,Express,Poland,Spain,1.73,3915.35
9471,DHL,Fridge,1044,5.8,81.6,3,Standard,Italy,Czechia,1.61,2853.79
9472,Kuehne+Nagel,Box,665,15.6,11.6,2,Express,Austria,Portugal,1.61,1863.72
9473,DHL,Tautliner,217,3.2,65.6,6,Standard,Belgium,Germany,1.81,1135.05
9474,Maersk,Tautliner,467,17.7,65.8,3,Standard,Poland,Belgium,1.88,2194.59
9475,DPD,Box,1229,10.8,22.3,4,Standard,Italy,Poland,1.85,2295.62
9476,DB Schenker,Tautliner,2017,4.6,72.0,1,Express,Portugal,Austria,1.64,4202.51
9477,Maersk,Box,2295,24.5,72.0,4,Standard,Netherlands,Poland,1.64,3795.08
9478,DHL,Box,1989,22.6,38.3,4,Standard,France,Italy,1.78,3791.56
9479,DHL,Box,2297,22.4,50.9,3,Standard,Spain,Netherlands,1.8,4329.32
9480,DHL,Fridge,915,19.9,84.1,3,Standard,Austria,Germany,1.78,3638.92
9481,DHL,Box,2403,17.6,54.7,5,Standard,Germany,Poland,1.87,4452.74
9482,DB Schenker,Box,2229,16.7,63.7,5,Standard,Germany,France,1.67,3423.45
9483,Kuehne+Nagel,Box,2163,3.5,44.2,2,Standard,Portugal,Czechia,1.65,2629.55
9484,DPD,Fridge,1000,22.6,19.2,3,Express,Italy,Italy,1.87,4240.48
9485,DB Schenker,Tautliner,292,22.1,99.8,1,Standard,Germany,Czechia,1.82,2640.18
9486,DHL,Fridge,1197,18.9,55.5,3,Standard,Austria,France,1.81,3824.93
9487,DB Schenker,Box,1184,23.3,37.0,3,Standard,Austria,Germany,1.7,2562.42
9488,Maersk,Fridge,1050,14.3,72.8,6,Standard,France,France,1.79,3548.32
9489,DHL,Tautliner,2490,11.7,64.0,4,Standard,Poland,Czechia,1.82,4406.05
9490,DPD,Tautliner,1042,24.2,27.1,4,Express,Italy,France,1.78,3235.79
9491,DHL,Box,357,12.1,88.3,5,Standard,Italy,Belgium,1.82,1582.6
9492,DPD,Tautliner,1321,16.4,11.7,6,Standard,Netherlands,Spain,1.78,2966.31
9493,DPD,Fridge,2200,10.0,62.5,2,Express,France,Czechia,1.89,6383.33
9494,Kuehne+Nagel,Fridge,750,16.3,50.4,2,Express,Spain,Spain,1.75,3444.11
9495,Kuehne+Nagel,Tautliner,2418,18.3,35.2,3,Standard,France,Germany,1.6,3632.22
9496,DB Schenker,Box,2348,16.0,83.5,6,Express,Portugal,Czechia,1.65,5170.86
9497,DB Schenker,Box,495,13.3,67.3,1,Standard,Belgium,France,1.89,1847.78
9498,DPD,Fridge,2014,8.2,77.2,4,Standard,Germany,Italy,1.74,4401.21
9499,DHL,Tautliner,1022,16.5,44.4,1,Express,Portugal,Portugal,1.64,3105.95
9500,Maersk,Fridge,497,22.8,94.5,6,Express,Poland,Netherlands,1.65,3722.12
9501,Maersk,Fridge,1305,1.2,37.7,4,Standard,France,Spain,1.61,2171.82
9502,DHL,Fridge,1406,4.2,55.4,6,Standard,Italy,Czechia,1.67,3133.3
9503,DHL,Box,660,3.9,93.7,6,Express,Austria,Italy,1.9,2545.43
9504,Kuehne+Nagel,Tautliner,289,23.2,12.9,3,Standard,Spain,Czechia,1.7,1259.74
9505,Maersk,Tautliner,304,16.9,15.3,2,Standard,Poland,Germany,1.68,1317.87
9506,DPD,Box,143,23.8,99.4,6,Express,Germany,Germany,1.8,2829.13
9507,DB Schenker,Fridge,1103,15.0,97.3,3,Standard,Czechia,Czechia,1.8,3791.04
9508,Kuehne+Nagel,Fridge,1805,12.1,78.3,4,Standard,Spain,Poland,1.89,4623.17
9509,Maersk,Box,1402,20.0,51.0,6,Standard,Germany,Czechia,1.82,2957.13
9510,DHL,Tautliner,812,4.9,53.1,2,Standard,Austria,Portugal,1.63,1648.92
9511,Maersk,Box,410,10.2,29.4,1,Standard,Portugal,Italy,1.9,1172.81
9512,DPD,Tautliner,977,12.2,46.1,1,Standard,Germany,Portugal,1.83,2587.56
9513,Kuehne+Nagel,Tautliner,956,8.2,46.0,5,Standard,Poland,Poland,1.68,1853.53
9514,DHL,Tautliner,2421,9.9,8.4,1,Express,Czechia,Germany,1.68,4237.2
9515,DPD,Fridge,1655,2.9,48.1,5,Standard,Belgium,Belgium,1.89,3713.99
9516,DB Schenker,Fridge,630,5.8,50.6,2,Express,Belgium,Portugal,1.66,2267.25
9517,Kuehne+Nagel,Box,116,9.1,68.2,3,Standard,Poland,Spain,1.67,1062.75
9518,DPD,Box,569,20.1,54.1,6,Standard,Germany,Portugal,1.71,1660.07
9519,DPD,Fridge,910,5.4,86.9,6,Express,Portugal,France,1.8,3296.31
9520,DHL,Box,1427,9.3,39.9,3,Standard,Belgium,Czechia,1.73,2356.01
9521,DB Schenker,Fridge,654,2.6,43.9,6,Standard,Italy,Portugal,1.69,1726.15
9522,DPD,Fridge,2240,14.4,59.3,2,Express,Germany,Germany,1.68,6422.12
9523,Kuehne+Nagel,Tautliner,981,15.7,24.3,6,Standard,Spain,Spain,1.64,2100.7
9524,DPD,Tautliner,920,21.8,42.4,6,Standard,Netherlands,Netherlands,1.76,2723.63
9525,Maersk,Fridge,683,20.7,70.2,2,Express,Spain,France,1.68,3830.18
9526,Kuehne+Nagel,Tautliner,945,7.8,44.1,4,Standard,Austria,Belgium,1.7,2101.85
9527,Kuehne+Nagel,Fridge,2096,4.3,91.1,1,Standard,Belgium,Poland,1.6,4165.45
9528,DPD,Tautliner,941,4.7,63.5,1,Express,Czechia,France,1.76,2556.26
9529,DHL,Box,2475,24.3,19.6,1,Express,Netherlands,Portugal,1.81,5366.63
9530,Kuehne+Nagel,Box,1904,17.2,51.3,5,Standard,Italy,France,1.88,3366.66
9531,Maersk,Fridge,829,2.0,77.7,1,Standard,Portugal,Germany,1.66,2076.4
9532,DHL,Fridge,353,4.3,66.1,6,Express,Italy,Belgium,1.88,2303.21
9533,DHL,Tautliner,1563,12.7,89.1,6,Standard,Italy,Netherlands,1.71,3495.03
9534,DHL,Tautliner,950,6.0,76.2,4,Standard,Italy,Czechia,1.84,2217.58
9535,Kuehne+Nagel,Fridge,2267,20.3,10.9,3,Standard,Poland,Italy,1.87,4777.93
9536,DHL,Box,921,14.8,15.7,3,Standard,France,Italy,1.89,1949.77
9537,DPD,Box,1672,15.7,66.7,6,Standard,Spain,Poland,1.7,3586.68
9538,DHL,Fridge,1078,12.1,27.6,5,Express,Poland,Spain,1.68,3415.57
9539,Maersk,Box,2244,7.1,60.8,4,Standard,Germany,Germany,1.73,3110.23
9540,DB Schenker,Fridge,970,15.1,80.3,2,Standard,Italy,Spain,1.77,3331.81
9541,Maersk,Tautliner,1493,18.2,59.8,6,Standard,Spain,Belgium,1.81,3343.51
9542,Kuehne+Nagel,Box,356,9.9,44.5,3,Standard,Belgium,France,1.81,1376.14
9543,DHL,Box,227,13.1,66.4,4,Standard,France,Austria,1.63,1117.0
9544,DHL,Tautliner,1482,21.2,18.6,2,Standard,Austria,Germany,1.78,3338.43
9545,DPD,Tautliner,1279,4.6,73.7,5,Express,Italy,Czechia,1.65,3156.1
9546,DHL,Box,2204,14.1,71.2,6,Express,Poland,Portugal,1.81,5051.36
9547,Maersk,Box,2071,9.4,53.9,1,Standard,France,France,1.89,3285.75
9548,Kuehne+Nagel,Fridge,655,17.9,31.5,6,Express,Portugal,Portugal,1.83,3204.04
9549,DB Schenker,Fridge,2305,1.5,80.8,4,Standard,Spain,Germany,1.81,4239.1
9550,DHL,Box,184,17.1,53.5,6,Express,Poland,Spain,1.62,1792.05
9551,DB Schenker,Fridge,421,3.5,10.6,3,Express,Spain,Netherlands,1.66,1398.55
9552,DHL,Tautliner,2456,2.6,92.3,5,Standard,Belgium,Poland,1.71,3866.87
9553,Kuehne+Nagel,Fridge,1653,18.4,77.9,6,Standard,Poland,Netherlands,1.88,4849.87
9554,Maersk,Fridge,383,16.4,60.6,4,Standard,Netherlands,Germany,1.7,2111.02
9555,Kuehne+Nagel,Box,2017,22.5,46.5,5,Standard,Belgium,Germany,1.84,3741.02
9556,DB Schenker,Fridge,2281,13.5,96.2,2,Standard,France,France,1.63,4837.61
9557,DHL,Box,713,13.7,78.6,4,Standard,Spain,Portugal,1.8,2374.95
9558,DB Schenker,Box,1527,18.0,55.8,6,Standard,Netherlands,Germany,1.83,3166.1
9559,Maersk,Box,1616,8.8,67.0,6,Standard,Germany,Italy,1.76,2625.47
9560,Kuehne+Nagel,Tautliner,328,1.9,31.7,1,Express,Austria,Poland,1.83,1239.25
9561,DB Schenker,Fridge,1929,6.5,23.6,2,Standard,Belgium,Germany,1.82,3464.17
9562,DB Schenker,Fridge,1429,6.7,31.0,1,Standard,Spain,Spain,1.74,2946.59
9563,Maersk,Fridge,2032,9.1,32.8,5,Standard,Spain,Poland,1.86,4191.4
9564,DHL,Box,218,23.6,75.3,1,Standard,Italy,Belgium,1.7,2167.97
9565,DB Schenker,Tautliner,2471,20.3,18.3,2,Standard,Germany,Belgium,1.73,4265.42
9566,Maersk,Box,1020,23.5,78.9,2,Express,Belgium,Germany,1.76,3941.25
9567,DHL,Fridge,2306,25.0,54.7,2,Standard,Netherlands,Austria,1.64,5206.55
9568,DHL,Box,2386,11.4,41.5,6,Standard,Belgium,Germany,1.75,3645.51
9569,Kuehne+Nagel,Box,419,6.4,33.5,5,Standard,Czechia,Italy,1.7,978.27
9570,Maersk,Fridge,2456,14.4,53.8,3,Express,Germany,Germany,1.68,6555.81
9571,DHL,Box,2396,22.1,35.2,5,Standard,France,Poland,1.77,4155.93
9572,Kuehne+Nagel,Box,800,12.2,45.8,2,Express,Austria,Spain,1.7,2754.42
9573,DPD,Tautliner,1117,13.1,75.2,5,Standard,Portugal,Netherlands,1.86,2477.41
9574,Maersk,Box,505,4.2,64.5,4,Express,Belgium,Germany,1.72,1570.77
9575,DPD,Tautliner,1304,11.1,76.1,4,Standard,Belgium,Germany,1.72,2610.11
9576,DHL,Fridge,2168,10.3,72.7,3,Standard,Netherlands,Czechia,1.89,4947.7
9577,Maersk,Tautliner,1798,9.4,82.4,5,Express,Netherlands,Germany,1.7,4530.64
9578,Kuehne+Nagel,Box,1706,22.3,24.2,6,Standard,Belgium,Italy,1.64,2964.39
9579,DHL,Fridge,254,2.4,99.5,5,Standard,France,Belgium,1.86,2094.42
9580,Maersk,Box,1951,24.3,50.2,4,Standard,Czechia,Netherlands,1.88,4193.42
9581,Maersk,Box,966,1.2,73.2,2,Standard,Belgium,Czechia,1.67,1768.97
9582,DPD,Tautliner,658,23.7,69.4,1,Express,Spain,Austria,1.86,4226.29
9583,DHL,Box,293,14.2,58.8,2,Express,Italy,Germany,1.75,1876.6
9584,Kuehne+Nagel,Tautliner,2427,17.9,99.6,3,Standard,Austria,Poland,1.61,4746.72
9585,Kuehne+Nagel,Fridge,1133,5.5,25.6,1,Standard,Netherlands,Netherlands,1.76,2199.12
9586,DHL,Fridge,1499,16.7,45.1,2,Standard,Czechia,Belgium,1.85,3736.1
9587,DHL,Box,2299,22.2,17.1,5,Standard,Italy,France,1.72,3576.94
9588,DB Schenker,Tautliner,2131,4.3,22.3,6,Standard,Poland,Portugal,1.77,3291.63
9589,DPD,Box,901,4.0,72.7,5,Standard,Netherlands,Italy,1.64,1629.1
9590,DHL,Box,652,8.3,5.5,4,Express,Italy,Netherlands,1.85,1620.38
9591,DHL,Box,1547,4.9,89.5,5,Standard,Portugal,Czechia,1.63,2441.32
9592,DB Schenker,Box,1646,3.7,65.2,5,Express,France,Poland,1.63,3131.94
9593,DB Schenker,Tautliner,829,17.3,46.9,3,Standard,Italy,Germany,1.88,2823.24
9594,Maersk,Box,1112,6.1,36.5,6,Standard,Italy,Spain,1.86,1898.76
9595,Kuehne+Nagel,Fridge,270,17.0,17.0,1,Standard,Germany,Netherlands,1.77,1923.05
